epoch,learning_rate,train_loss,train_data_loss,train_regularization_loss,train_accuracy,test_loss,test_data_loss,test_regularization_loss,test_accuracy,test_f1_score,mean_gradient_norm,mean_mistake_signal,velocity_norm,clipped_batches,parameter_l2_norm,is_best
108,0.046065259117082535,0.0898309973648583,0.06998844899232233,0.019842548372535976,0.9822222222222222,0.08431556824266119,0.06447301987012521,0.019842548372535976,0.9833333333333333,0.9836065573770492,5.492555955568736,0.04560697932646774,0.01241393895273108,32,14.956895870192309,False
109,0.045801526717557245,0.0915548307064092,0.07166427438746978,0.01989055631893942,0.9811111111111112,0.08852516813453506,0.06863461181559564,0.01989055631893942,0.98,0.9803921568627451,5.804851844338296,0.04541189501068652,0.010584250210127634,29,14.983773992852022,False
110,0.04554079696394687,0.08864926204028414,0.06864737766192178,0.020001884378362363,0.9866666666666667,0.08304438371817849,0.06304249933981612,0.020001884378362363,0.98,0.9802631578947368,5.031652673607906,0.0451863313143208,0.007885613180557274,34,15.011433466489319,False
111,0.045283018867924525,0.09004613419309683,0.06994594120657238,0.020100192986524445,0.9811111111111112,0.0813560974660904,0.061255904479565956,0.020100192986524445,0.9866666666666667,0.9867549668874172,5.691296838808844,0.045793184967070175,0.008629778929666865,29,15.037261494903762,True
112,0.0450281425891182,0.08837479146346972,0.06823651877876186,0.02013827268470786,0.9855555555555555,0.08214722534947069,0.06200895266476283,0.02013827268470786,0.98,0.9802631578947368,5.3631919187099895,0.04534521128488455,0.009591005573640416,32,15.061280507262751,False
113,0.04477611940298508,0.08883712412271422,0.06861043998979416,0.020226684132920055,0.9855555555555555,0.08110419517218202,0.06087751103926197,0.020226684132920055,0.9833333333333333,0.9834983498349835,5.151694745172736,0.044525640033884116,0.012221327740522129,33,15.089575985193136,False
114,0.04452690166975881,0.08861424420642793,0.0683402528164639,0.020273991389964025,0.9844444444444445,0.08329291799607241,0.06301892660610839,0.020273991389964025,0.98,0.9802631578947368,5.37427423394702,0.044733767911134044,0.009952258325214814,31,15.11350247177555,False
115,0.04428044280442804,0.08800511213088946,0.06765636877082602,0.020348743360063443,0.9855555555555555,0.08266364634646743,0.062314902986403985,0.020348743360063443,0.98,0.9802631578947368,5.121560598945428,0.0448591844920449,0.007762408470202418,31,15.140384519403991,False
116,0.044036697247706424,0.08744724527424003,0.06702006519132742,0.020427180082912617,0.9877777777777778,0.0811590181891178,0.06073183810620518,0.020427180082912617,0.98,0.9802631578947368,4.569639300459353,0.044015166685531966,0.012808800851190181,29,15.166897138279277,False
117,0.0437956204379562,0.09157108387860528,0.07109697620090509,0.020474107677700193,0.9755555555555555,0.08669245047974407,0.06621834280204388,0.020474107677700193,0.98,0.9803921568627451,5.728355248281795,0.044672567560091275,0.00525710113170293,32,15.190223891088133,False
118,0.043557168784029036,0.08803999046535574,0.06748565866996134,0.020554331795394395,0.9844444444444445,0.08236331375562526,0.061808981960230866,0.020554331795394395,0.9833333333333333,0.9836065573770492,5.786726486869902,0.04555835696150759,0.010390224154252592,31,15.215323733745588,False
119,0.04332129963898917,0.08820678210835188,0.0675465998827837,0.020660182225568178,0.9833333333333333,0.079121537737392,0.05846135551182382,0.020660182225568178,0.98,0.9801324503311258,5.444701137517136,0.04442131397930995,0.008548686545775726,34,15.238320898310503,True
120,0.04308797127468581,0.08774113578811489,0.0670409724303534,0.02070016335776149,0.9833333333333333,0.07999725537066751,0.059297092012906026,0.02070016335776149,0.99,0.99009900990099,5.969259366346748,0.04459079318490084,0.008191595548440378,32,15.261396019062953,False
121,0.04285714285714286,0.08745146220521136,0.06670077922388705,0.0207506829813243,0.9855555555555555,0.08205605616134728,0.06130537318002298,0.0207506829813243,0.9833333333333333,0.9836065573770492,4.95160649197678,0.04408171389937069,0.01460706866230458,31,15.287544622123033,False
122,0.04262877442273535,0.0876434481582398,0.06679890693976506,0.02084454121847474,0.9844444444444445,0.07941409762463272,0.05856955640615798,0.02084454121847474,0.99,0.9900332225913622,5.5634333645201774,0.04323266577452218,0.0048671060768015065,33,15.310691151763033,False
123,0.04240282685512367,0.08702087682375997,0.06613207468834413,0.02088880213541584,0.9866666666666667,0.08012675156274755,0.05923794942733171,0.02088880213541584,0.99,0.99009900990099,5.574874172677603,0.04434004368034718,0.013034049519829947,32,15.332820126544979,False
124,0.0421792618629174,0.08753824178485112,0.06656492816290806,0.020973313621943056,0.9833333333333333,0.07879999877150845,0.0578266851495654,0.020973313621943056,0.9866666666666667,0.9867549668874172,6.188278687916291,0.04466816363586383,0.022226331232264272,35,15.354535083964413,False
125,0.04195804195804196,0.08683601379480607,0.0658335221707274,0.02100249162407868,0.9844444444444445,0.08105415027129856,0.06005165864721988,0.02100249162407868,0.9866666666666667,0.9868421052631579,6.05155467643317,0.04455315790042298,0.007908409782591554,30,15.375626035089796,False
126,0.041739130434782605,0.08696338165996752,0.06590952477295411,0.0210538568870134,0.9855555555555555,0.08106387628943472,0.06001001940242132,0.0210538568870134,0.9866666666666667,0.9868421052631579,5.651134096461551,0.04304601380224486,0.01080499242097835,32,15.39628081810961,False
127,0.041522491349480974,0.08662436322763309,0.0654790479009654,0.021145315326667687,0.9844444444444445,0.07823336220732656,0.05708804688065887,0.021145315326667687,0.9833333333333333,0.9834983498349835,5.616207122275486,0.043635343279477073,0.010622684304622144,35,15.417383019472899,True
128,0.04130808950086058,0.08625198925051966,0.06506410851256848,0.021187880737951175,0.9855555555555555,0.07912304082244695,0.05793516008449577,0.021187880737951175,0.9866666666666667,0.9868421052631579,5.337003127085787,0.04301070868157176,0.00849466455562727,33,15.43960475501252,False
129,0.0410958904109589,0.08652448569955216,0.06528861120938335,0.021235874490168807,0.9833333333333333,0.08026998131685781,0.059034106826689,0.021235874490168807,0.9866666666666667,0.9868421052631579,5.5369992640972026,0.04323666975105741,0.010400312210251596,32,15.461077972477904,False
130,0.040885860306643956,0.08640039747582329,0.06509355913938134,0.02130683833644196,0.9855555555555555,0.07897418251494812,0.057667344178506164,0.02130683833644196,0.9933333333333333,0.9933774834437086,5.824915736802531,0.04331407398533733,0.007853152928042468,32,15.482898520268547,False
131,0.04067796610169491,0.08681545124336315,0.06542901381306979,0.021386437430293358,0.98,0.07829368676610865,0.05690724933581529,0.021386437430293358,0.99,0.99009900990099,5.678749118356478,0.043011560188053556,0.010330867182251735,30,15.50493252840308,False
132,0.04047217537942664,0.08598381244106965,0.06455148859425307,0.021432323846816585,0.9855555555555555,0.07914554932502671,0.057713225478210124,0.021432323846816585,0.99,0.99009900990099,5.458744470519101,0.04324091835978991,0.0065451498710347835,31,15.528414414956382,False
133,0.040268456375838924,0.0876282489996623,0.06612101174921402,0.02150723725044829,0.9822222222222222,0.07889771766726301,0.05739048041681472,0.02150723725044829,0.9933333333333333,0.9933774834437086,5.1290167573263385,0.042264875506720395,0.012616593134984956,29,15.55139922388405,False
134,0.04006677796327212,0.08586086394645634,0.06429161956244527,0.02156924438401107,0.9866666666666667,0.07774948200194771,0.05618023761793664,0.02156924438401107,0.99,0.99009900990099,5.5230818790642395,0.04238729077007706,0.005551011325773697,30,15.572726706913896,False
135,0.0398671096345515,0.08591918037672548,0.06430774396886366,0.021611436407861822,0.9877777777777778,0.08014074463830091,0.058529308230439094,0.021611436407861822,0.9866666666666667,0.9868421052631579,5.087789372645389,0.042244818998464696,0.006213581258674742,31,15.5947274174492,False
136,0.03966942148760331,0.08555467401554576,0.06387410472029915,0.0216805692952466,0.9877777777777778,0.07808606766838175,0.056405498373135146,0.0216805692952466,0.9833333333333333,0.9834983498349835,5.6667836917124035,0.04216412326654812,0.003799410876643063,34,15.612669087545829,False
137,0.039473684210526314,0.0859529603480922,0.06424651945125685,0.021706440896835346,0.9844444444444445,0.08076807282044712,0.059061631923611774,0.021706440896835346,0.9833333333333333,0.9836065573770492,5.530479005517992,0.042573831040361124,0.006385839754717981,32,15.631275764640563,False
138,0.03927986906710311,0.08556918782840509,0.06380462702187462,0.021764560806530477,0.9855555555555555,0.0799996323433245,0.05823507153679402,0.021764560806530477,0.9866666666666667,0.9868421052631579,6.011803755380389,0.04171421121903763,0.009964753935165232,33,15.649455402394706,False
139,0.03908794788273616,0.08507522281774749,0.06325168448342268,0.021823538334324814,0.9888888888888889,0.07853506789429104,0.05671152955996623,0.021823538334324814,0.9866666666666667,0.9868421052631579,5.307120878922123,0.04207581027385963,0.0072488793576068345,33,15.667103759020645,False
140,0.03889789303079416,0.0874528256349517,0.06560188943039905,0.02185093620455265,0.9822222222222222,0.08278428331501467,0.06093334711046201,0.02185093620455265,0.9833333333333333,0.9836065573770492,5.845866516093544,0.041668193274810056,0.003318245924292578,31,15.686500135875352,False
141,0.038709677419354833,0.08492392408837564,0.06298986149098178,0.021934062597393864,0.9866666666666667,0.07807243148009803,0.05613836888270416,0.021934062597393864,0.9866666666666667,0.9868421052631579,5.734100250329287,0.04204825335513899,0.008933436339924017,31,15.704886301800537,False
142,0.03852327447833066,0.08617321551085387,0.06417058062338865,0.022002634887465223,0.9844444444444445,0.07684406458297745,0.05484142969551223,0.022002634887465223,0.9933333333333333,0.9933774834437086,5.910349728330205,0.041708320144815,0.012078764246211382,33,15.72279787013368,True
143,0.038338658146964855,0.08467696263090609,0.06264780472771121,0.02202915790319487,0.9888888888888889,0.0779823389026756,0.055953180999480726,0.02202915790319487,0.9866666666666667,0.9868421052631579,6.313992721827345,0.04264327016019674,0.009394484627706218,33,15.739888201090764,False
144,0.03815580286168521,0.08478320325402344,0.06269391991891887,0.022089283335104577,0.9877777777777778,0.07834699498002147,0.05625771164491689,0.022089283335104577,0.9866666666666667,0.9868421052631579,5.745371997067901,0.041787741105709444,0.007795491845070872,33,15.760192744433873,False
145,0.03797468354430379,0.08510858563594612,0.06294730021687978,0.022161285419066347,0.9855555555555555,0.07681486142147292,0.05465357600240657,0.022161285419066347,0.9866666666666667,0.9868421052631579,5.181687276537062,0.04149591707935249,0.010006527127469193,32,15.779648944457133,False
146,0.03779527559055118,0.08454293443190042,0.062348225592968126,0.022194708838932292,0.9877777777777778,0.07778326282188142,0.05558855398294912,0.022194708838932292,0.9866666666666667,0.9868421052631579,5.241416218645206,0.04139808485116507,0.01026582786672357,35,15.798179917558414,False
147,0.03761755485893417,0.08860939213267133,0.06631632870385232,0.022293063428819003,0.9777777777777777,0.07721121121748248,0.054918147788663475,0.022293063428819003,0.9866666666666667,0.9866666666666668,5.167483101724572,0.040146670601627764,0.011770648558575734,27,15.817714724854234,False
148,0.03744149765990639,0.08487010074920665,0.06255696955202134,0.022313131197185317,0.9888888888888889,0.07808375237889781,0.055770621181712485,0.022313131197185317,0.9833333333333333,0.9834983498349835,5.9539245622863595,0.0429302158064336,0.012004873705537102,34,15.835217080390004,False
149,0.037267080745341616,0.08471321719159819,0.06235884573790844,0.02235437145368975,0.9844444444444445,0.07849687537948395,0.0561425039257942,0.02235437145368975,0.9866666666666667,0.9868421052631579,5.631470638663775,0.04156339025590958,0.004264880683017852,33,15.853777863249563,False
150,0.03709428129829984,0.08504632863691988,0.06262782664888948,0.022418501988030394,0.9855555555555555,0.07697989366357252,0.05456139167554212,0.022418501988030394,0.99,0.99009900990099,5.721236001578237,0.04072391489088588,0.003578512451592679,31,15.872576080180995,False
151,0.03692307692307692,0.08727308628215576,0.06483404516882865,0.022439041113327104,0.9788888888888889,0.0825304514053416,0.0600914102920145,0.022439041113327104,0.9833333333333333,0.9836065573770492,5.743436534421622,0.04103733314362631,0.014702618129861787,31,15.889061168602277,False
152,0.03675344563552833,0.08426436945652749,0.06174574552320251,0.022518623933324978,0.9866666666666667,0.07741588907500974,0.054897265141684755,0.022518623933324978,0.9866666666666667,0.9868421052631579,5.805479967898787,0.04121142597842751,0.005610865651018661,32,15.907623168283116,False
153,0.036585365853658534,0.0842699762793193,0.06168945810886811,0.022580518170451192,0.9877777777777778,0.07624781847577437,0.05366730030532318,0.022580518170451192,0.9866666666666667,0.9868421052631579,5.488635076232911,0.040493443465819665,0.007150081502175005,31,15.924529640583728,True
154,0.036418816388467376,0.08421977516342287,0.06160305076522968,0.022616724398193188,0.9866666666666667,0.07674156509488286,0.05412484069668968,0.022616724398193188,0.99,0.99009900990099,5.459445428391542,0.04063165713284166,0.005720292345326468,33,15.941981791204503,False
155,0.036253776435045314,0.08549864824894197,0.06285647871074151,0.022642169538200464,0.9822222222222222,0.08115259938498154,0.05851042984678107,0.022642169538200464,0.9833333333333333,0.9836065573770492,5.2132644328191375,0.04081889509926048,0.007227531041526979,32,15.960856586969761,False
156,0.03609022556390978,0.08385147949101987,0.061119445143964043,0.02273203434705582,0.9877777777777778,0.07646151198220338,0.053729477635147564,0.02273203434705582,0.9866666666666667,0.9868421052631579,5.6781653692962175,0.04052320423755021,0.009520453927061589,29,15.97883560076467,False
157,0.03592814371257485,0.08493942961759948,0.06218336052428369,0.022756069093315782,0.9822222222222222,0.07984495623224544,0.057088887138929664,0.022756069093315782,0.9866666666666667,0.9868421052631579,5.384991583815244,0.040111012699116405,0.00810288715929706,30,15.995756828356848,False
158,0.03576751117734724,0.08396938612773466,0.061126690297085444,0.022842695830649212,0.9877777777777778,0.07590194786971058,0.05305925203906137,0.022842695830649212,0.9866666666666667,0.9868421052631579,5.066705998544704,0.04001612055969186,0.011979806905100105,32,16.014182291548984,False
159,0.03560830860534124,0.0837415555329101,0.0608728422150474,0.0228687133178627,0.9866666666666667,0.07766207733815228,0.05479336402028957,0.0228687133178627,0.9866666666666667,0.9868421052631579,5.518667218456912,0.04089504566228459,0.005207875136120086,32,16.03002483027014,False
160,0.03545051698670606,0.08418130340666534,0.061280021046288116,0.022901282360377227,0.9855555555555555,0.07934653095749097,0.056445248597113744,0.022901282360377227,0.9833333333333333,0.9836065573770492,5.425471563932326,0.03985890399267156,0.007653308452278376,31,16.0468518306971,False
161,0.03529411764705882,0.08396042930689585,0.06098359684920124,0.022976832457694607,0.9866666666666667,0.07663720609853812,0.053660373640843514,0.022976832457694607,0.9866666666666667,0.9868421052631579,5.2110787907754395,0.03975580395035261,0.010334414740535215,31,16.065118828579234,False
162,0.03513909224011713,0.0833527730870362,0.060332981159361664,0.023019791927674536,0.9888888888888889,0.07681594686390548,0.053796154936230946,0.023019791927674536,0.9866666666666667,0.9868421052631579,5.929392329097433,0.04092770826372188,0.00679093057501681,34,16.08038470872993,False
163,0.03498542274052478,0.08527632744216371,0.06219747073337603,0.02307885670878768,0.9822222222222222,0.07672367145535348,0.05364481474656581,0.02307885670878768,0.99,0.99009900990099,5.74473146979061,0.04000313446923544,0.008149306822881685,32,16.09798549124616,False
164,0.03483309143686502,0.0842456997661251,0.06115145412143141,0.023094245644693697,0.9855555555555555,0.07960441722277317,0.05651017157807947,0.023094245644693697,0.9866666666666667,0.9868421052631579,5.4646042301125455,0.03974140270220598,0.0063645806613826066,31,16.11274414953763,False
165,0.03468208092485549,0.08407041070834154,0.060925707970151205,0.023144702738190335,0.9866666666666667,0.07930166821480004,0.056156965476609706,0.023144702738190335,0.9833333333333333,0.9836065573770492,5.955255769090064,0.03943617785161014,0.009930439274127336,34,16.130217632889355,False
166,0.034532374100719423,0.08366026386965844,0.06044877091554403,0.02321149295411441,0.9866666666666667,0.07709668900912207,0.05388519605500766,0.02321149295411441,0.9866666666666667,0.9868421052631579,5.238069892399047,0.04001717659133711,0.0028746687575647726,31,16.146823312400784,False
167,0.034383954154727794,0.08328658572040193,0.06003484276311911,0.023251742957282825,0.9877777777777778,0.07757673555645607,0.05432499259917325,0.023251742957282825,0.9866666666666667,0.9868421052631579,5.38215779209148,0.039378409891309016,0.008339221719529466,31,16.162144055333645,False
168,0.034236804564907276,0.08309197128999049,0.05978542706366878,0.023306544226321706,0.9888888888888889,0.07675757179002562,0.05345102756370392,0.023306544226321706,0.9866666666666667,0.9868421052631579,5.292031411939988,0.039810254536006305,0.013060189769620884,31,16.179304352819216,False
169,0.03409090909090909,0.08302075510917131,0.05966113990070359,0.02335961520846773,0.9888888888888889,0.0761910476482329,0.05283143243976516,0.02335961520846773,0.9866666666666667,0.9868421052631579,5.068933056613675,0.03949330152442925,0.010117139847896353,32,16.195454501211934,False
170,0.033946251768033946,0.08376570380825742,0.06036576894064103,0.023399934867616386,0.9855555555555555,0.07737774747400541,0.05397781260638902,0.023399934867616386,0.9866666666666667,0.9868421052631579,6.212409421217641,0.03966235781530225,0.005922321570569296,30,16.21010801900412,False
171,0.033802816901408454,0.08296147364742576,0.059522053332965535,0.023439420314460217,0.9866666666666667,0.07647366926272942,0.053034248948269205,0.023439420314460217,0.9866666666666667,0.9868421052631579,5.726827428756358,0.039242224202969106,0.004583741783826196,33,16.22328147583004,False
172,0.033660589060308554,0.08318132355981862,0.059679542464565395,0.023501781095253225,0.9855555555555555,0.07478042564828673,0.0512786445530335,0.023501781095253225,0.9866666666666667,0.9868421052631579,5.634668894045248,0.03958059102697572,0.007554419589948638,30,16.238536713551017,True
173,0.0335195530726257,0.08291093420332861,0.0593769913691287,0.02353394283419991,0.9866666666666667,0.07637068293775189,0.05283674010355197,0.02353394283419991,0.9866666666666667,0.9868421052631579,5.1942793118834505,0.039444166038227306,0.014712976636479216,29,16.254969237594963,False
174,0.03337969401947149,0.08261289139434044,0.059036926200470144,0.0235759651938703,0.9888888888888889,0.07560906084268111,0.05203309564881081,0.0235759651938703,0.9866666666666667,0.9868421052631579,4.929021690218313,0.03914562477619515,0.00480770536779006,30,16.26992077096648,False
175,0.0332409972299169,0.08298432595730726,0.05936704671011449,0.023617279247192764,0.9866666666666667,0.07653722560095802,0.052919946353765256,0.023617279247192764,0.9866666666666667,0.9868421052631579,5.289184815800499,0.038787531371716734,0.010165190083083303,34,16.285480363795592,False
176,0.03310344827586207,0.08275268683364591,0.05909017141525344,0.02366251541839247,0.9877777777777778,0.07629004635805461,0.052627530939662145,0.02366251541839247,0.9866666666666667,0.9868421052631579,6.471232354177319,0.03962847131307479,0.006640529119383554,33,16.299487983360645,False
177,0.03296703296703297,0.08408346132465383,0.06040534303303979,0.023678118291614033,0.9844444444444445,0.07977394509671262,0.056095826805098586,0.023678118291614033,0.98,0.9803921568627451,5.686105454601708,0.039739845628194055,0.013539011146033227,31,16.312235193315335,False
178,0.03283173734610123,0.08257019570110202,0.058820354614365286,0.02374984108673674,0.9866666666666667,0.07537311726314586,0.05162327617640912,0.02374984108673674,0.9866666666666667,0.9868421052631579,5.359177968985103,0.03901189863501787,0.009533582642115368,30,16.327138713965354,False
179,0.0326975476839237,0.08255922186845364,0.0587755776941094,0.02378364417434425,0.9888888888888889,0.07605956069778749,0.052275916523443246,0.02378364417434425,0.9866666666666667,0.9868421052631579,5.666815959540697,0.03883627023014168,0.003799442710796707,29,16.341239309415748,False
180,0.032564450474898234,0.08267796952804998,0.05886220741085602,0.02381576211719396,0.9888888888888889,0.0773220441071368,0.05350628198994284,0.02381576211719396,0.9866666666666667,0.9868421052631579,5.522836684513489,0.03867270715279215,0.006830231257628467,34,16.355670943295287,False
181,0.032432432432432434,0.08275295660408054,0.05887233862576113,0.023880617978319408,0.9866666666666667,0.07509811052930229,0.05121749255098289,0.023880617978319408,0.9866666666666667,0.9868421052631579,5.1336243529739445,0.038627304905575435,0.004913878653642327,28,16.370644888438477,False
182,0.03230148048452221,0.08267615788736313,0.05877163064552516,0.023904527241837965,0.9855555555555555,0.07688900071517374,0.05298447347333577,0.023904527241837965,0.9866666666666667,0.9868421052631579,5.692299134471065,0.03879698455029442,0.0070203001087329395,31,16.383561014675223,False
183,0.032171581769437,0.08266951253029928,0.0586990180610419,0.023970494469257385,0.9866666666666667,0.0750271532295004,0.051056658760243026,0.023970494469257385,0.9866666666666667,0.9868421052631579,5.398652928266222,0.03843631487303452,0.002389086224939287,34,16.39735650354774,False
184,0.032042723631508674,0.08252343089348278,0.058542449985270945,0.023980980908211838,0.9877777777777778,0.07720372116401328,0.05322274025580145,0.023980980908211838,0.9866666666666667,0.9868421052631579,5.740872720544675,0.03818649425665009,0.004403051470537148,31,16.411294846624898,False
185,0.031914893617021274,0.08602197499891825,0.06194875003516119,0.024073224963757068,0.9777777777777777,0.0749299210641325,0.05085669610037544,0.024073224963757068,0.9933333333333333,0.9933774834437086,5.135089548842646,0.038269425244316604,0.005780693002598513,30,16.427086036391508,False
186,0.031788079470198675,0.08266623158927544,0.05859941298559194,0.024066818603683506,0.9877777777777778,0.07769399689922665,0.05362717829554314,0.024066818603683506,0.9866666666666667,0.9868421052631579,5.054932088845828,0.03830156628956174,0.003625154152340113,30,16.441380162135697,False
187,0.031662269129287594,0.0829351692240025,0.058790010545691364,0.024145158678311133,0.9833333333333333,0.07410947831490587,0.04996431963659474,0.024145158678311133,0.9866666666666667,0.9868421052631579,5.422543449661026,0.03839938201133252,0.009728615276561194,31,16.45487889719882,True
188,0.03153745072273325,0.08214742769888508,0.05797787200482644,0.024169555694058643,0.9888888888888889,0.07583381327879958,0.05166425758474094,0.024169555694058643,0.9866666666666667,0.9868421052631579,5.812900492753212,0.03800991521580307,0.0023242091299036215,29,16.46949227823614,False
189,0.031413612565445025,0.08231555268020843,0.058096630351249644,0.024218922328958788,0.9855555555555555,0.07478552419408446,0.050566601865125675,0.024218922328958788,0.9866666666666667,0.9868421052631579,5.3166621552055116,0.038163555123417146,0.005483248613502304,31,16.48425651288097,False
190,0.03129074315514994,0.08212317896482887,0.057875279235317,0.024247899729511874,0.9877777777777778,0.07649578678747122,0.05224788705795935,0.024247899729511874,0.9866666666666667,0.9868421052631579,5.264519787724606,0.0383746185630191,0.008772334410105718,30,16.49852841851152,False
191,0.031168831168831165,0.08217369839849967,0.057883735319748504,0.024289963078751167,0.9877777777777778,0.07677045296742667,0.052480489888675506,0.024289963078751167,0.9866666666666667,0.9868421052631579,5.069785976897234,0.0378991013621206,0.006484474145892997,30,16.513259802581914,False
192,0.031047865459249677,0.08331991915654471,0.05895815062839661,0.024361768528148097,0.9833333333333333,0.07396140033110175,0.04959963180295365,0.024361768528148097,0.99,0.99009900990099,5.231058834637411,0.037436910350921095,0.0035171762546447882,32,16.525679627283747,False
193,0.030927835051546393,0.08224056579161426,0.05785208112484793,0.024388484666766328,0.9877777777777778,0.07412092214789637,0.049732437481130036,0.024388484666766328,0.9866666666666667,0.9868421052631579,6.064772783903558,0.038852081691332085,0.002052642052294452,31,16.53740980346584,False
194,0.030808729139922976,0.08169792170351273,0.05728492247517622,0.024412999228336507,0.9877777777777778,0.07515106724035076,0.05073806801201424,0.024412999228336507,0.9866666666666667,0.9868421052631579,5.631061920726947,0.03817812711255547,0.002072044490316743,32,16.55065859823869,False
195,0.030690537084398978,0.08291983179594731,0.058491858677989055,0.024427973117958246,0.9844444444444445,0.07852091820025653,0.05409294508229828,0.024427973117958246,0.9866666666666667,0.9868421052631579,5.341118509708203,0.037835916544246256,0.008889316729743661,28,16.564375866854284,False
196,0.030573248407643312,0.08205555257692196,0.05754945272856197,0.024506099848359983,0.9866666666666667,0.07391592167065042,0.049409821822290444,0.024506099848359983,0.9866666666666667,0.9868421052631579,5.412988708412621,0.03755662684870891,0.004967235092353122,28,16.577045615569,False
197,0.03045685279187817,0.08246028705512518,0.05790474237612801,0.02455554467899717,0.9844444444444445,0.07330275973805105,0.048747215059053876,0.02455554467899717,0.99,0.99009900990099,5.413895031473461,0.037584293667188955,0.00571055291289498,29,16.59084585729178,True
198,0.03034134007585335,0.0817585573387837,0.057185251707077764,0.024573305631705938,0.9866666666666667,0.07518778303024115,0.05061447739853521,0.024573305631705938,0.9866666666666667,0.9868421052631579,6.054529380685122,0.03829408265299467,0.007529272097697826,33,16.603589981197278,False
199,0.030226700251889168,0.0832854828906805,0.0587007910310605,0.024584691859620002,0.9833333333333333,0.07890107227135891,0.054316380411738904,0.024584691859620002,0.9833333333333333,0.9836065573770492,5.643412086540198,0.03760299692054444,0.013656947325682832,30,16.616758700614103,False
200,0.030112923462986198,0.08177999187243529,0.05713835604514172,0.024641635827293576,0.9866666666666667,0.07623684332524056,0.051595207497946986,0.024641635827293576,0.9866666666666667,0.9868421052631579,6.13864288182601,0.038342888281883106,0.006741210440695212,33,16.629271549706566,False
201,0.03,0.08161284076278977,0.05692836987388265,0.024684470888907115,0.9888888888888889,0.0757452424514164,0.05106077156250928,0.024684470888907115,0.9866666666666667,0.9868421052631579,5.592869184634303,0.037519754244808246,0.0071888681714646725,30,16.64302302533078,False
202,0.029887920298879204,0.08132750698753363,0.05659541283926966,0.024732094148263974,0.9877777777777778,0.07438620566402787,0.0496541115157639,0.024732094148263974,0.9866666666666667,0.9868421052631579,5.566960271130107,0.03702237098773037,0.010704676778732946,35,16.65509500905792,False
203,0.029776674937965264,0.08241715929858079,0.05766524360017264,0.024751915698408154,0.9844444444444445,0.0772632912988329,0.05251137560042475,0.024751915698408154,0.9866666666666667,0.9868421052631579,5.24236161573138,0.037445258953896374,0.003687943758162513,26,16.66749020328299,False
204,0.029666254635352288,0.08133144032382766,0.05653268817405675,0.024798752149770904,0.9877777777777778,0.07481438598809848,0.050015633838327564,0.024798752149770904,0.9866666666666667,0.9868421052631579,5.728452928404458,0.03762296121684555,0.006049419527085069,34,16.679018422847996,False
205,0.029556650246305414,0.08261099307854233,0.05778397013746913,0.02482702294107321,0.9866666666666667,0.07761313824457299,0.052786115303499775,0.02482702294107321,0.9866666666666667,0.9868421052631579,4.763868539280051,0.03690668897762578,0.009191126654566603,31,16.6920149658577,False
206,0.0294478527607362,0.08125292570526145,0.05637613929991741,0.02487678640534404,0.9877777777777778,0.0740494852890348,0.049172698883690746,0.02487678640534404,0.9866666666666667,0.9868421052631579,6.458997395431092,0.037925178242625875,0.00934404375895961,31,16.703178721896577,False
207,0.029339853300733496,0.08224018839307679,0.057346297081578,0.024893891311498783,0.9866666666666667,0.07748760431948795,0.05259371300798917,0.024893891311498783,0.9833333333333333,0.9836065573770492,5.4453337494256076,0.037327092227337065,0.004704194797762213,30,16.715725107176887,False
208,0.029232643118148594,0.08125334594525635,0.05630573287502472,0.02494761307023163,0.9877777777777778,0.07462233005659727,0.049674716986365636,0.02494761307023163,0.9866666666666667,0.9868421052631579,5.439212520404961,0.03732281845997598,0.011316820671189196,31,16.727451016885567,False
209,0.029126213592233007,0.08124538140382663,0.05625200500282589,0.024993376401000734,0.9877777777777778,0.07409183318127675,0.049098456780276016,0.024993376401000734,0.9866666666666667,0.9868421052631579,5.231992263936636,0.037014397085999864,0.0042607002908564605,33,16.739927117224088,False
210,0.02902055622732769,0.0813757180469552,0.05635736340490387,0.02501835464205134,0.9866666666666667,0.07515760190711258,0.05013924726506125,0.02501835464205134,0.9866666666666667,0.9868421052631579,5.13730120256951,0.03706306042865947,0.008601061355617862,31,16.751545251842128,False
211,0.028915662650602407,0.08144164150881249,0.056389415100170766,0.025052226408641725,0.9866666666666667,0.07564000792143326,0.05058778151279154,0.025052226408641725,0.9866666666666667,0.9868421052631579,5.385222936302118,0.03717092420624766,0.004374741336617442,29,16.763683768606736,False
212,0.028811524609843937,0.08149435676697872,0.05640932981951349,0.025085026947465235,0.9866666666666667,0.07569649049681357,0.05061146354934834,0.025085026947465235,0.9866666666666667,0.9868421052631579,5.407053248394156,0.03693389205256819,0.005690464046779006,34,16.77536075974008,False
213,0.028708133971291867,0.08108564133308432,0.055953401947225395,0.025132239385858932,0.9888888888888889,0.0735760650357862,0.048443825649927275,0.025132239385858932,0.9866666666666667,0.9868421052631579,5.503649165721457,0.03670122819086791,0.006364413815251569,30,16.785610669155034,False
214,0.028605482717520857,0.08140252996574782,0.05622924308520932,0.025173286880538506,0.9877777777777778,0.07366543423963738,0.048492147359098875,0.025173286880538506,0.99,0.99009900990099,4.661996440779394,0.03682585778524653,0.006034726074577844,30,16.798517498582367,False
